order_id,order_date,order_datetime,day_index,customer_id,is_first_time_customer,customer_account_age_days,customer_prior_orders,payment_mode,order_value,item_category,pincode,promo_code_used,device_id,order_hour,phase,drift_weight,device_order_count_24h,is_rto,pincode_rolling_rto_rate,device_model_name,app_theme_color
ORD0009145,2026-02-17,2026-02-17 02:58:00,47,CUST007330,False,32,2,COD,2294.66,home,PIN0011,False,DEV005867,2,pre_drift,0.0,0,0,0.2651515151515151,Samsung_A54,dark
ORD0009285,2026-02-17,2026-02-17 02:59:00,47,CUST011086,True,0,0,Prepaid,405.56,fashion,PIN0034,False,DEV003902,2,pre_drift,0.0,0,0,0.3154761904761904,Vivo_Y20,light
ORD0009319,2026-02-17,2026-02-17 03:01:00,47,CUST008956,True,0,0,COD,2218.48,electronics,PIN0008,True,DEV004291,3,pre_drift,0.0,0,1,0.232258064516129,Vivo_Y20,light
ORD0009159,2026-02-17,2026-02-17 03:02:00,47,CUST011094,False,42,3,COD,4470.6,electronics,PIN0043,False,DEV006550,3,pre_drift,0.0,0,0,0.2802547770700637,Redmi_9,light
ORD0009203,2026-02-17,2026-02-17 03:03:00,47,CUST003915,True,0,0,COD,1185.25,home,PIN0024,False,DEV008825,3,pre_drift,0.0,0,1,0.2127659574468085,Vivo_Y20,auto
ORD0009284,2026-02-17,2026-02-17 03:11:00,47,CUST003915,False,0,1,COD,1230.89,fashion,PIN0003,True,DEV006832,3,pre_drift,0.0,0,0,0.3032258064516129,OnePlus_Nord,dark
ORD0009301,2026-02-17,2026-02-17 03:30:00,47,CUST005785,False,22,1,COD,150.0,grocery,PIN0022,False,DEV007141,3,pre_drift,0.0,0,0,0.2767295597484276,Vivo_Y20,dark
ORD0009224,2026-02-17,2026-02-17 03:36:00,47,CUST001628,False,1,1,COD,983.9,home,PIN0029,False,DEV004321,3,pre_drift,0.0,0,0,0.2808219178082192,iPhone_13,auto
ORD0009286,2026-02-17,2026-02-17 03:50:00,47,CUST000072,True,0,0,COD,1185.89,home,PIN0010,True,DEV002473,3,pre_drift,0.0,0,0,0.2015503875968992,Samsung_A54,auto
ORD0009229,2026-02-17,2026-02-17 03:53:00,47,CUST008145,True,0,0,COD,3575.2,home,PIN0006,True,DEV008653,3,pre_drift,0.0,0,0,0.1830985915492957,Redmi_9,dark
ORD0009185,2026-02-17,2026-02-17 03:57:00,47,CUST008949,False,47,1,COD,578.01,beauty,PIN0004,False,DEV005351,3,pre_drift,0.0,0,1,0.3192771084337349,OnePlus_Nord,light
ORD0009295,2026-02-17,2026-02-17 04:01:00,47,CUST005915,False,7,2,COD,1139.53,fashion,PIN0007,False,DEV006034,4,pre_drift,0.0,0,0,0.2670807453416149,Redmi_9,light
ORD0009228,2026-02-17,2026-02-17 04:03:00,47,CUST013906,True,0,0,COD,12074.78,electronics,PIN0019,False,DEV002195,4,pre_drift,0.0,0,1,0.2248520710059171,Samsung_A54,dark
ORD0009215,2026-02-17,2026-02-17 04:04:00,47,CUST011654,True,0,0,COD,1167.27,fashion,PIN0032,True,DEV003075,4,pre_drift,0.0,0,0,0.2592592592592592,Vivo_Y20,auto
ORD0009194,2026-02-17,2026-02-17 04:05:00,47,CUST009154,True,0,0,COD,277.02,fashion,PIN0054,False,DEV002850,4,pre_drift,0.0,0,0,0.2802547770700637,Vivo_Y20,dark
ORD0009270,2026-02-17,2026-02-17 04:05:00,47,CUST002348,False,12,1,COD,278.58,beauty,PIN0040,True,DEV006765,4,pre_drift,0.0,0,0,0.2075471698113207,OnePlus_Nord,light
ORD0009171,2026-02-17,2026-02-17 04:08:00,47,CUST006972,False,41,1,COD,2315.14,electronics,PIN0045,False,DEV008546,4,pre_drift,0.0,0,0,0.1878787878787878,Redmi_9,light
ORD0009176,2026-02-17,2026-02-17 04:11:00,47,CUST009879,True,0,0,COD,1702.84,home,PIN0021,False,DEV002665,4,pre_drift,0.0,0,1,0.2554744525547445,Samsung_A54,auto
ORD0009257,2026-02-17,2026-02-17 04:27:00,47,CUST013201,False,25,1,Prepaid,1115.78,fashion,PIN0044,False,DEV008682,4,pre_drift,0.0,0,0,0.2243589743589743,Vivo_Y20,dark
ORD0009299,2026-02-17,2026-02-17 04:30:00,47,CUST000272,False,30,3,Prepaid,1405.89,mobile_accessories,PIN0009,False,DEV000225,4,pre_drift,0.0,0,0,0.2550335570469799,Redmi_9,dark
ORD0009225,2026-02-17,2026-02-17 04:31:00,47,CUST003321,True,0,0,COD,537.85,home,PIN0050,False,DEV000818,4,pre_drift,0.0,0,0,0.2411347517730496,Samsung_A54,light
ORD0009227,2026-02-17,2026-02-17 04:35:00,47,CUST003738,False,39,1,Prepaid,524.47,fashion,PIN0056,False,DEV005369,4,pre_drift,0.0,0,0,0.2468354430379747,Redmi_9,auto
ORD0009302,2026-02-17,2026-02-17 04:38:00,47,CUST006297,True,0,0,COD,258.51,grocery,PIN0048,False,DEV001440,4,pre_drift,0.0,0,1,0.2467532467532467,OnePlus_Nord,light
ORD0009269,2026-02-17,2026-02-17 04:43:00,47,CUST007939,True,0,0,COD,2297.02,electronics,PIN0045,False,DEV006205,4,pre_drift,0.0,0,1,0.1867469879518072,iPhone_13,auto
ORD0009186,2026-02-17,2026-02-17 04:47:00,47,CUST005056,False,39,1,Prepaid,1149.72,fashion,PIN0002,True,DEV000341,4,pre_drift,0.0,0,0,0.2761194029850746,Redmi_9,light
ORD0009303,2026-02-17,2026-02-17 04:53:00,47,CUST007355,True,0,0,COD,319.48,grocery,PIN0047,False,DEV000518,4,pre_drift,0.0,0,0,0.3013698630136986,Vivo_Y20,dark
ORD0009161,2026-02-17,2026-02-17 04:58:00,47,CUST005990,True,0,0,COD,2681.13,electronics,PIN0015,False,DEV000165,4,pre_drift,0.0,0,0,0.2040816326530612,iPhone_13,light
ORD0009276,2026-02-17,2026-02-17 04:58:00,47,CUST004969,True,0,0,COD,678.61,mobile_accessories,PIN0033,False,DEV004314,4,pre_drift,0.0,0,1,0.1419354838709677,Vivo_Y20,auto
ORD0009189,2026-02-17,2026-02-17 05:02:00,47,CUST000906,True,0,0,COD,460.23,fashion,PIN0020,False,DEV005721,5,pre_drift,0.0,1,1,0.2531645569620253,Redmi_9,auto
ORD0009223,2026-02-17,2026-02-17 05:04:00,47,CUST006788,False,38,2,COD,565.62,mobile_accessories,PIN0034,False,DEV002043,5,pre_drift,0.0,0,0,0.3136094674556213,iPhone_13,auto
ORD0009140,2026-02-17,2026-02-17 05:13:00,47,CUST006235,False,9,1,COD,1602.81,mobile_accessories,PIN0007,False,DEV007764,5,pre_drift,0.0,0,0,0.2654320987654321,Redmi_9,dark
ORD0009192,2026-02-17,2026-02-17 05:19:00,47,CUST005078,False,38,3,COD,1896.88,fashion,PIN0021,False,DEV000333,5,pre_drift,0.0,0,0,0.2608695652173913,iPhone_13,light
ORD0009237,2026-02-17,2026-02-17 05:36:00,47,CUST003456,False,11,3,COD,1301.48,electronics,PIN0037,False,DEV002446,5,pre_drift,0.0,0,0,0.2738095238095238,iPhone_13,light
ORD0009254,2026-02-17,2026-02-17 05:43:00,47,CUST011693,True,0,0,COD,591.25,home,PIN0015,False,DEV002583,5,pre_drift,0.0,0,1,0.2027027027027027,Redmi_9,light
ORD0009245,2026-02-17,2026-02-17 05:49:00,47,CUST011558,True,0,0,Prepaid,467.42,fashion,PIN0026,False,DEV008263,5,pre_drift,0.0,0,0,0.1857142857142857,Vivo_Y20,auto
ORD0009317,2026-02-17,2026-02-17 06:13:00,47,CUST008104,False,36,2,COD,3078.92,home,PIN0010,False,DEV005146,6,pre_drift,0.0,1,0,0.2,Vivo_Y20,auto
ORD0009190,2026-02-17,2026-02-17 06:22:00,47,CUST002087,False,32,2,COD,150.0,beauty,PIN0018,True,DEV006616,6,pre_drift,0.0,0,0,0.2814814814814815,Vivo_Y20,dark
ORD0009252,2026-02-17,2026-02-17 06:23:00,47,CUST010407,True,0,0,Prepaid,639.19,mobile_accessories,PIN0028,False,DEV000037,6,pre_drift,0.0,0,1,0.2119205298013245,Redmi_9,dark
ORD0009316,2026-02-17,2026-02-17 06:25:00,47,CUST001649,False,7,1,COD,458.66,mobile_accessories,PIN0035,False,DEV003365,6,pre_drift,0.0,0,0,0.1755725190839694,iPhone_13,light
ORD0009262,2026-02-17,2026-02-17 06:28:00,47,CUST007188,False,36,1,COD,930.5,beauty,PIN0014,True,DEV003653,6,pre_drift,0.0,0,0,0.3121387283236994,Samsung_A54,auto
ORD0009173,2026-02-17,2026-02-17 06:35:00,47,CUST006281,False,16,1,COD,376.15,beauty,PIN0027,False,DEV003052,6,pre_drift,0.0,0,0,0.2439024390243902,Samsung_A54,auto
ORD0009255,2026-02-17,2026-02-17 06:49:00,47,CUST001705,True,0,0,Prepaid,657.78,beauty,PIN0005,False,DEV004816,6,pre_drift,0.0,0,0,0.2450331125827814,Vivo_Y20,light
ORD0009213,2026-02-17,2026-02-17 07:01:00,47,CUST006317,True,0,0,COD,597.57,mobile_accessories,PIN0058,False,DEV002448,7,pre_drift,0.0,0,1,0.2647058823529412,Samsung_A54,light
ORD0009217,2026-02-17,2026-02-17 07:03:00,47,CUST002277,False,23,1,COD,1159.17,fashion,PIN0048,False,DEV006960,7,pre_drift,0.0,0,0,0.2516129032258064,Vivo_Y20,auto
ORD0009231,2026-02-17,2026-02-17 07:09:00,47,CUST008441,True,0,0,Prepaid,2554.13,electronics,PIN0018,False,DEV000612,7,pre_drift,0.0,0,0,0.2794117647058823,OnePlus_Nord,auto
ORD0009214,2026-02-17,2026-02-17 07:09:00,47,CUST013102,True,0,0,COD,1314.86,electronics,PIN0040,False,DEV000892,7,pre_drift,0.0,0,1,0.20625,Redmi_9,dark
ORD0009165,2026-02-17,2026-02-17 07:13:00,47,CUST010035,False,34,1,Prepaid,1056.1,mobile_accessories,PIN0049,False,DEV006949,7,pre_drift,0.0,0,0,0.2222222222222222,Samsung_A54,dark
ORD0009332,2026-02-17,2026-02-17 07:17:00,47,CUST011609,True,0,0,COD,480.85,fashion,PIN0021,False,DEV006580,7,pre_drift,0.0,0,0,0.2589928057553957,iPhone_13,light
ORD0009313,2026-02-17,2026-02-17 07:18:00,47,CUST010522,False,23,1,Prepaid,1769.28,mobile_accessories,PIN0026,False,DEV003748,7,pre_drift,0.0,0,0,0.1843971631205673,iPhone_13,light
ORD0009147,2026-02-17,2026-02-17 07:37:00,47,CUST002471,True,0,0,COD,1018.94,home,PIN0001,False,DEV008875,7,pre_drift,0.0,0,0,0.2857142857142857,OnePlus_Nord,dark
ORD0009200,2026-02-17,2026-02-17 07:38:00,47,CUST000449,False,24,3,COD,962.33,mobile_accessories,PIN0007,False,DEV000367,7,pre_drift,0.0,0,1,0.263803680981595,Vivo_Y20,dark
ORD0009307,2026-02-17,2026-02-17 07:44:00,47,CUST007906,False,32,2,COD,440.11,grocery,PIN0054,False,DEV006249,7,pre_drift,0.0,0,1,0.2784810126582278,Redmi_9,dark
ORD0009179,2026-02-17,2026-02-17 07:44:00,47,CUST013343,True,0,0,COD,667.41,beauty,PIN0011,False,DEV003008,7,pre_drift,0.0,0,1,0.2631578947368421,OnePlus_Nord,dark
ORD0009205,2026-02-17,2026-02-17 07:47:00,47,CUST006895,False,17,1,COD,302.92,beauty,PIN0026,False,DEV006401,7,pre_drift,0.0,0,0,0.1830985915492957,Redmi_9,light
ORD0009274,2026-02-17,2026-02-17 07:54:00,47,CUST013518,False,27,1,Prepaid,639.2,home,PIN0059,False,DEV003103,7,pre_drift,0.0,0,0,0.1453488372093023,OnePlus_Nord,auto
ORD0009197,2026-02-17,2026-02-17 07:55:00,47,CUST000363,True,0,0,Prepaid,166.07,grocery,PIN0027,False,DEV000556,7,pre_drift,0.0,1,1,0.2424242424242424,Samsung_A54,dark
ORD0009177,2026-02-17,2026-02-17 07:56:00,47,CUST013166,False,12,1,Prepaid,983.6,fashion,PIN0046,False,DEV006147,7,pre_drift,0.0,0,0,0.2550335570469799,OnePlus_Nord,dark
ORD0009278,2026-02-17,2026-02-17 08:20:00,47,CUST004252,True,0,0,COD,296.53,mobile_accessories,PIN0025,False,DEV006445,8,pre_drift,0.0,0,0,0.2745098039215686,OnePlus_Nord,dark
ORD0009141,2026-02-17,2026-02-17 08:23:00,47,CUST009623,True,0,0,COD,731.26,home,PIN0045,False,DEV003243,8,pre_drift,0.0,0,1,0.1916167664670658,OnePlus_Nord,auto
ORD0009243,2026-02-17,2026-02-17 08:29:00,47,CUST008112,False,28,3,COD,6586.1,electronics,PIN0018,False,DEV000554,8,pre_drift,0.0,0,0,0.2773722627737226,OnePlus_Nord,light
ORD0009294,2026-02-17,2026-02-17 08:30:00,47,CUST013216,False,25,2,Prepaid,3366.39,electronics,PIN0039,False,DEV007795,8,pre_drift,0.0,0,1,0.2303030303030303,iPhone_13,light
ORD0009207,2026-02-17,2026-02-17 08:31:00,47,CUST009537,False,23,1,COD,253.33,beauty,PIN0025,True,DEV006729,8,pre_drift,0.0,0,0,0.2727272727272727,OnePlus_Nord,dark
ORD0009198,2026-02-17,2026-02-17 08:35:00,47,CUST006677,True,0,0,COD,495.21,mobile_accessories,PIN0008,False,DEV008843,8,pre_drift,0.0,0,0,0.2371794871794871,Redmi_9,auto
ORD0009160,2026-02-17,2026-02-17 08:48:00,47,CUST011116,True,0,0,COD,338.81,beauty,PIN0047,False,DEV003823,8,pre_drift,0.0,0,1,0.2993197278911564,Redmi_9,dark
ORD0009280,2026-02-17,2026-02-17 09:07:00,47,CUST003053,True,0,0,COD,469.97,grocery,PIN0038,False,DEV000181,9,pre_drift,0.0,0,1,0.2616279069767442,iPhone_13,auto
ORD0009308,2026-02-17,2026-02-17 09:08:00,47,CUST010813,True,0,0,COD,646.33,beauty,PIN0056,True,DEV008906,9,pre_drift,0.0,0,0,0.2452830188679245,Vivo_Y20,auto
ORD0009244,2026-02-17,2026-02-17 09:12:00,47,CUST004010,True,0,0,COD,353.09,grocery,PIN0059,False,DEV007116,9,pre_drift,0.0,0,1,0.1445086705202312,iPhone_13,light
ORD0009268,2026-02-17,2026-02-17 09:39:00,47,CUST002174,True,0,0,COD,542.34,fashion,PIN0006,True,DEV004001,9,pre_drift,0.0,0,0,0.1818181818181818,iPhone_13,auto
ORD0009175,2026-02-17,2026-02-17 09:41:00,47,CUST010372,True,0,0,COD,1097.05,mobile_accessories,PIN0017,False,DEV005166,9,pre_drift,0.0,0,0,0.2413793103448276,Vivo_Y20,auto
ORD0009292,2026-02-17,2026-02-17 09:58:00,47,CUST004484,True,0,0,Prepaid,919.26,beauty,PIN0012,False,DEV000163,9,pre_drift,0.0,0,0,0.2291666666666666,Vivo_Y20,light
ORD0009234,2026-02-17,2026-02-17 09:58:00,47,CUST012632,False,1,1,Prepaid,938.11,home,PIN0050,False,DEV007039,9,pre_drift,0.0,0,0,0.2394366197183098,OnePlus_Nord,auto
ORD0009232,2026-02-17,2026-02-17 10:03:00,47,CUST000930,True,0,0,Prepaid,1005.14,fashion,PIN0022,False,DEV006107,10,pre_drift,0.0,0,0,0.275,Samsung_A54,light
ORD0009266,2026-02-17,2026-02-17 10:10:00,47,CUST007772,True,0,0,COD,3823.73,electronics,PIN0023,False,DEV001117,10,pre_drift,0.0,0,0,0.186335403726708,iPhone_13,light
ORD0009172,2026-02-17,2026-02-17 10:14:00,47,CUST010417,True,0,0,Prepaid,678.42,fashion,PIN0020,False,DEV005665,10,pre_drift,0.0,0,0,0.2578616352201258,iPhone_13,light
ORD0009324,2026-02-17,2026-02-17 10:19:00,47,CUST008890,True,0,0,Prepaid,2262.14,home,PIN0008,True,DEV000324,10,pre_drift,0.0,0,1,0.2356687898089172,Redmi_9,light
ORD0009312,2026-02-17,2026-02-17 10:40:00,47,CUST000952,False,35,2,Prepaid,4212.11,electronics,PIN0009,False,DEV004890,10,pre_drift,0.0,0,0,0.2533333333333333,Vivo_Y20,dark
ORD0009233,2026-02-17,2026-02-17 10:43:00,47,CUST008944,False,26,1,COD,889.32,beauty,PIN0047,False,DEV005190,10,pre_drift,0.0,0,0,0.304054054054054,Vivo_Y20,dark
ORD0009181,2026-02-17,2026-02-17 10:51:00,47,CUST005524,False,13,3,Prepaid,2361.33,electronics,PIN0013,False,DEV002145,10,pre_drift,0.0,0,0,0.2553191489361702,Redmi_9,dark
ORD0009196,2026-02-17,2026-02-17 11:02:00,47,CUST006097,True,0,0,COD,294.16,mobile_accessories,PIN0010,True,DEV005665,11,pre_drift,0.0,1,1,0.1984732824427481,OnePlus_Nord,dark
ORD0009188,2026-02-17,2026-02-17 11:15:00,47,CUST003678,False,36,1,COD,681.65,mobile_accessories,PIN0005,False,DEV004561,11,pre_drift,0.0,0,0,0.2434210526315789,Samsung_A54,auto
ORD0009304,2026-02-17,2026-02-17 11:17:00,47,CUST006257,True,0,0,COD,2208.63,beauty,PIN0059,False,DEV001924,11,pre_drift,0.0,0,0,0.1494252873563218,Samsung_A54,dark
ORD0009230,2026-02-17,2026-02-17 11:20:00,47,CUST009108,True,0,0,COD,873.12,fashion,PIN0040,False,DEV008188,11,pre_drift,0.0,0,0,0.2111801242236025,Redmi_9,auto
ORD0009218,2026-02-17,2026-02-17 11:33:00,47,CUST005977,False,28,2,COD,681.33,mobile_accessories,PIN0037,False,DEV003023,11,pre_drift,0.0,0,0,0.272189349112426,Redmi_9,light
ORD0009168,2026-02-17,2026-02-17 11:54:00,47,CUST006421,True,0,0,COD,1797.23,fashion,PIN0024,False,DEV001428,11,pre_drift,0.0,0,1,0.2183098591549295,Redmi_9,light
ORD0009201,2026-02-17,2026-02-17 12:10:00,47,CUST007694,True,0,0,COD,685.96,mobile_accessories,PIN0040,False,DEV004761,12,pre_drift,0.0,0,0,0.2098765432098765,Samsung_A54,dark
ORD0009259,2026-02-17,2026-02-17 12:33:00,47,CUST002536,False,27,2,COD,352.95,grocery,PIN0017,False,DEV006683,12,pre_drift,0.0,0,0,0.2397260273972602,OnePlus_Nord,auto
ORD0009279,2026-02-17,2026-02-17 12:39:00,47,CUST006549,True,0,0,COD,1364.79,home,PIN0059,True,DEV002294,12,pre_drift,0.0,0,0,0.1485714285714285,iPhone_13,light
ORD0009210,2026-02-17,2026-02-17 13:21:00,47,CUST000105,True,0,0,COD,150.0,grocery,PIN0010,True,DEV006093,13,pre_drift,0.0,0,0,0.2045454545454545,Redmi_9,light
ORD0009265,2026-02-17,2026-02-17 13:21:00,47,CUST004330,True,0,0,COD,1406.04,fashion,PIN0058,True,DEV002412,13,pre_drift,0.0,0,0,0.2700729927007299,OnePlus_Nord,light
ORD0009193,2026-02-17,2026-02-17 13:31:00,47,CUST001148,True,0,0,COD,660.08,fashion,PIN0024,False,DEV006113,13,pre_drift,0.0,0,1,0.2237762237762237,Redmi_9,auto
ORD0009250,2026-02-17,2026-02-17 13:33:00,47,CUST003800,True,0,0,Prepaid,1768.66,home,PIN0053,True,DEV008424,13,pre_drift,0.0,0,0,0.2876712328767123,iPhone_13,light
ORD0009148,2026-02-17,2026-02-17 13:43:00,47,CUST006970,False,42,4,Prepaid,450.15,fashion,PIN0015,False,DEV006169,13,pre_drift,0.0,0,0,0.2080536912751678,iPhone_13,light
ORD0009219,2026-02-17,2026-02-17 13:45:00,47,CUST002763,True,0,0,COD,869.3,beauty,PIN0036,False,DEV007157,13,pre_drift,0.0,0,0,0.2222222222222222,Vivo_Y20,auto
ORD0009221,2026-02-17,2026-02-17 13:51:00,47,CUST007533,True,0,0,Prepaid,4254.68,electronics,PIN0023,False,DEV004778,13,pre_drift,0.0,0,0,0.1851851851851851,Samsung_A54,auto
ORD0009169,2026-02-17,2026-02-17 14:20:00,47,CUST009463,False,12,1,COD,326.8,beauty,PIN0045,False,DEV004784,14,pre_drift,0.0,0,0,0.1964285714285714,Vivo_Y20,auto
ORD0009310,2026-02-17,2026-02-17 14:21:00,47,CUST011709,False,37,1,COD,4055.93,home,PIN0025,False,DEV008346,14,pre_drift,0.0,0,1,0.2709677419354839,Redmi_9,dark
ORD0009208,2026-02-17,2026-02-17 14:31:00,47,CUST013226,False,20,1,COD,235.15,beauty,PIN0058,False,DEV005150,14,pre_drift,0.0,0,0,0.2681159420289855,Samsung_A54,auto
ORD0009267,2026-02-17,2026-02-17 14:50:00,47,CUST000764,False,17,2,Prepaid,1024.46,home,PIN0020,True,DEV008884,14,pre_drift,0.0,0,0,0.25625,iPhone_13,dark
ORD0009311,2026-02-17,2026-02-17 15:16:00,47,CUST004906,True,0,0,COD,615.95,beauty,PIN0005,True,DEV003097,15,pre_drift,0.0,0,0,0.2418300653594771,Samsung_A54,light
ORD0009283,2026-02-17,2026-02-17 15:18:00,47,CUST004236,True,0,0,COD,3712.8,electronics,PIN0008,False,DEV004067,15,pre_drift,0.0,0,1,0.240506329113924,Samsung_A54,light
ORD0009158,2026-02-17,2026-02-17 15:20:00,47,CUST010842,True,0,0,Prepaid,305.19,mobile_accessories,PIN0039,False,DEV004172,15,pre_drift,0.0,0,0,0.2349397590361445,Vivo_Y20,dark
ORD0009251,2026-02-17,2026-02-17 15:25:00,47,CUST000347,True,0,0,COD,450.58,fashion,PIN0001,True,DEV006973,15,pre_drift,0.0,0,0,0.2840236686390532,Redmi_9,dark
ORD0009320,2026-02-17,2026-02-17 15:39:00,47,CUST002326,True,0,0,COD,870.19,grocery,PIN0023,True,DEV005097,15,pre_drift,0.0,0,0,0.1840490797546012,OnePlus_Nord,auto
ORD0009290,2026-02-17,2026-02-17 15:40:00,47,CUST004003,False,5,1,Prepaid,1652.52,home,PIN0025,True,DEV005939,15,pre_drift,0.0,0,0,0.2756410256410256,Redmi_9,auto
ORD0009180,2026-02-17,2026-02-17 15:54:00,47,CUST003591,False,25,1,COD,304.34,grocery,PIN0039,False,DEV001201,15,pre_drift,0.0,0,0,0.2335329341317365,Samsung_A54,dark
ORD0009166,2026-02-17,2026-02-17 16:08:00,47,CUST000573,False,41,1,Prepaid,1872.83,electronics,PIN0054,False,DEV008665,16,pre_drift,0.0,0,0,0.2830188679245283,Samsung_A54,light
ORD0009191,2026-02-17,2026-02-17 16:16:00,47,CUST001235,False,8,2,COD,866.18,fashion,PIN0045,False,DEV002551,16,pre_drift,0.0,0,0,0.1952662721893491,Samsung_A54,dark
ORD0009153,2026-02-17,2026-02-17 16:19:00,47,CUST007559,True,0,0,COD,453.65,grocery,PIN0016,False,DEV004183,16,pre_drift,0.0,0,0,0.2039473684210526,OnePlus_Nord,light
ORD0009263,2026-02-17,2026-02-17 16:26:00,47,CUST009685,True,0,0,COD,405.54,beauty,PIN0030,False,DEV004369,16,pre_drift,0.0,0,0,0.231638418079096,OnePlus_Nord,dark
ORD0009143,2026-02-17,2026-02-17 16:31:00,47,CUST003623,True,0,0,COD,488.03,fashion,PIN0030,False,DEV003507,16,pre_drift,0.0,0,0,0.2303370786516854,Samsung_A54,auto
ORD0009236,2026-02-17,2026-02-17 16:35:00,47,CUST001151,False,27,1,Prepaid,1538.48,fashion,PIN0022,True,DEV002065,16,pre_drift,0.0,0,0,0.2732919254658385,Redmi_9,light
ORD0009264,2026-02-17,2026-02-17 16:38:00,47,CUST012243,True,0,0,Prepaid,393.33,beauty,PIN0004,False,DEV005817,16,pre_drift,0.0,0,0,0.3233532934131736,Redmi_9,light
ORD0009242,2026-02-17,2026-02-17 16:39:00,47,CUST000095,True,0,0,COD,509.93,mobile_accessories,PIN0059,True,DEV003467,16,pre_drift,0.0,0,0,0.1477272727272727,OnePlus_Nord,auto
ORD0009240,2026-02-17,2026-02-17 16:39:00,47,CUST010223,True,0,0,COD,2292.3,home,PIN0004,True,DEV005435,16,pre_drift,0.0,0,1,0.3214285714285714,Vivo_Y20,light
ORD0009296,2026-02-17,2026-02-17 16:41:00,47,CUST012964,False,17,1,COD,898.02,fashion,PIN0003,True,DEV006984,16,pre_drift,0.0,0,0,0.3012820512820512,iPhone_13,dark
ORD0009154,2026-02-17,2026-02-17 16:58:00,47,CUST005659,True,0,0,Prepaid,1251.75,home,PIN0015,True,DEV006790,16,pre_drift,0.0,0,0,0.2066666666666666,Vivo_Y20,light
ORD0009305,2026-02-17,2026-02-17 17:15:00,47,CUST003095,True,0,0,COD,469.44,grocery,PIN0011,False,DEV001256,17,pre_drift,0.0,0,0,0.2686567164179104,Samsung_A54,auto
ORD0009235,2026-02-17,2026-02-17 17:46:00,47,CUST008717,True,0,0,COD,2497.32,fashion,PIN0044,True,DEV001525,17,pre_drift,0.0,0,1,0.2229299363057325,Redmi_9,light
ORD0009162,2026-02-17,2026-02-17 17:47:00,47,CUST007432,False,5,1,COD,474.07,grocery,PIN0056,False,DEV002452,17,pre_drift,0.0,0,0,0.24375,iPhone_13,dark
ORD0009260,2026-02-17,2026-02-17 17:52:00,47,CUST013312,True,0,0,COD,1460.01,fashion,PIN0053,False,DEV006517,17,pre_drift,0.0,0,0,0.2857142857142857,Redmi_9,dark
ORD0009329,2026-02-17,2026-02-17 17:54:00,47,CUST010468,False,28,1,COD,409.57,beauty,PIN0056,False,DEV008521,17,pre_drift,0.0,0,0,0.2422360248447205,Vivo_Y20,dark
ORD0009309,2026-02-17,2026-02-17 18:11:00,47,CUST001597,True,0,0,Prepaid,436.41,beauty,PIN0010,False,DEV000394,18,pre_drift,0.0,0,0,0.2030075187969924,OnePlus_Nord,auto
ORD0009325,2026-02-17,2026-02-17 18:16:00,47,CUST000733,False,36,2,COD,1899.8,home,PIN0052,True,DEV006921,18,pre_drift,0.0,0,0,0.2052980132450331,Redmi_9,dark
ORD0009272,2026-02-17,2026-02-17 18:30:00,47,CUST007958,False,0,1,COD,565.23,mobile_accessories,PIN0053,True,DEV000570,18,pre_drift,0.0,0,0,0.2837837837837837,Vivo_Y20,auto
ORD0009167,2026-02-17,2026-02-17 18:42:00,47,CUST009924,False,33,1,Prepaid,827.65,fashion,PIN0003,False,DEV008493,18,pre_drift,0.0,0,0,0.2993630573248407,OnePlus_Nord,dark
ORD0009239,2026-02-17,2026-02-17 18:43:00,47,CUST007694,False,0,1,COD,538.04,grocery,PIN0045,False,DEV007390,18,pre_drift,0.0,0,0,0.1941176470588235,Vivo_Y20,light
ORD0009256,2026-02-17,2026-02-17 18:44:00,47,CUST009730,True,0,0,COD,4412.31,electronics,PIN0022,False,DEV001850,18,pre_drift,0.0,0,0,0.2716049382716049,OnePlus_Nord,auto
ORD0009249,2026-02-17,2026-02-17 18:45:00,47,CUST008814,True,0,0,Prepaid,1936.64,electronics,PIN0058,False,DEV001979,18,pre_drift,0.0,0,0,0.2661870503597122,Samsung_A54,light
ORD0009271,2026-02-17,2026-02-17 19:13:00,47,CUST001510,True,0,0,COD,1306.14,home,PIN0045,False,DEV002805,19,pre_drift,0.0,0,1,0.1929824561403508,iPhone_13,dark
ORD0009315,2026-02-17,2026-02-17 19:18:00,47,CUST007973,True,0,0,COD,7295.42,home,PIN0008,False,DEV000133,19,pre_drift,0.0,0,0,0.2452830188679245,Samsung_A54,dark
ORD0009261,2026-02-17,2026-02-17 19:24:00,47,CUST008453,False,35,1,COD,354.21,home,PIN0006,False,DEV006589,19,pre_drift,0.0,0,0,0.1805555555555555,iPhone_13,dark
ORD0009183,2026-02-17,2026-02-17 19:33:00,47,CUST005778,False,44,2,COD,950.12,home,PIN0043,False,DEV004293,19,pre_drift,0.0,0,0,0.2784810126582278,OnePlus_Nord,auto
ORD0009212,2026-02-17,2026-02-17 19:57:00,47,CUST005575,True,0,0,COD,282.05,fashion,PIN0017,False,DEV002163,19,pre_drift,0.0,0,0,0.238095238095238,iPhone_13,dark
ORD0009258,2026-02-17,2026-02-17 20:01:00,47,CUST008569,False,39,1,Prepaid,1565.68,fashion,PIN0006,False,DEV002819,20,pre_drift,0.0,0,0,0.1793103448275862,Vivo_Y20,dark
