order_id,order_date,order_datetime,day_index,customer_id,is_first_time_customer,customer_account_age_days,customer_prior_orders,payment_mode,order_value,item_category,pincode,promo_code_used,device_id,order_hour,phase,drift_weight,device_order_count_24h,is_rto,pincode_rolling_rto_rate
ORD0006730,2026-02-05,2026-02-05 16:58:00,35,CUST013033,False,20,1,COD,680.57,grocery,PIN0043,False,DEV003548,16,pre_drift,0.0,0,0,0.2782608695652174
ORD0006654,2026-02-05,2026-02-05 16:58:00,35,CUST012617,True,0,0,COD,1310.62,beauty,PIN0054,False,DEV001063,16,pre_drift,0.0,0,0,0.2636363636363636
ORD0006827,2026-02-05,2026-02-05 17:08:00,35,CUST012084,True,0,0,COD,287.78,fashion,PIN0043,False,DEV006778,17,pre_drift,0.0,0,1,0.27586206896551724
ORD0006653,2026-02-05,2026-02-05 17:13:00,35,CUST011474,False,27,1,COD,687.95,mobile_accessories,PIN0057,False,DEV003727,17,pre_drift,0.0,0,0,0.23958333333333334
ORD0006703,2026-02-05,2026-02-05 17:18:00,35,CUST008772,True,0,0,COD,156.45,mobile_accessories,PIN0057,False,DEV008288,17,pre_drift,0.0,0,0,0.23711340206185566
ORD0006821,2026-02-05,2026-02-05 17:20:00,35,CUST002144,True,0,0,Prepaid,757.38,fashion,PIN0049,True,DEV000630,17,pre_drift,0.0,0,0,0.22857142857142856
ORD0006639,2026-02-05,2026-02-05 17:20:00,35,CUST003944,True,0,0,COD,348.8,grocery,PIN0046,False,DEV000243,17,pre_drift,0.0,1,0,0.26785714285714285
ORD0006843,2026-02-05,2026-02-05 17:23:00,35,CUST003882,True,0,0,COD,2042.32,electronics,PIN0042,True,DEV008382,17,pre_drift,0.0,0,1,0.17307692307692307
ORD0006830,2026-02-05,2026-02-05 17:25:00,35,CUST002319,False,5,2,COD,605.53,mobile_accessories,PIN0020,False,DEV008396,17,pre_drift,0.0,0,0,0.2786885245901639
ORD0006661,2026-02-05,2026-02-05 17:26:00,35,CUST005699,False,28,1,COD,473.25,mobile_accessories,PIN0005,False,DEV006758,17,pre_drift,0.0,0,0,0.2636363636363636
ORD0006697,2026-02-05,2026-02-05 17:31:00,35,CUST013628,True,0,0,COD,805.83,fashion,PIN0055,True,DEV007836,17,pre_drift,0.0,0,1,0.25882352941176473
ORD0006770,2026-02-05,2026-02-05 17:32:00,35,CUST001119,False,15,1,COD,513.21,mobile_accessories,PIN0014,False,DEV008505,17,pre_drift,0.0,0,1,0.3
ORD0006638,2026-02-05,2026-02-05 17:35:00,35,CUST010626,True,0,0,COD,326.24,grocery,PIN0037,True,DEV003773,17,pre_drift,0.0,0,0,0.26515151515151514
ORD0006784,2026-02-05,2026-02-05 17:43:00,35,CUST009433,False,26,3,COD,6345.39,electronics,PIN0041,True,DEV000085,17,pre_drift,0.0,0,1,0.3333333333333333
ORD0006776,2026-02-05,2026-02-05 18:04:00,35,CUST010807,False,1,1,COD,554.89,beauty,PIN0059,False,DEV000457,18,pre_drift,0.0,0,0,0.15873015873015872
ORD0006701,2026-02-05,2026-02-05 18:05:00,35,CUST012290,False,15,1,COD,426.47,grocery,PIN0049,False,DEV001929,18,pre_drift,0.0,0,0,0.22641509433962265
ORD0006760,2026-02-05,2026-02-05 18:11:00,35,CUST002926,True,0,0,COD,999.94,beauty,PIN0034,False,DEV008651,18,pre_drift,0.0,0,1,0.312
ORD0006752,2026-02-05,2026-02-05 18:14:00,35,CUST013135,True,0,0,COD,649.03,home,PIN0040,True,DEV006748,18,pre_drift,0.0,0,0,0.2543859649122807
ORD0006696,2026-02-05,2026-02-05 18:16:00,35,CUST013641,False,25,1,COD,1685.11,fashion,PIN0020,False,DEV000443,18,pre_drift,0.0,0,0,0.2764227642276423
ORD0006637,2026-02-05,2026-02-05 18:21:00,35,CUST006259,False,32,2,COD,261.36,mobile_accessories,PIN0048,True,DEV004998,18,pre_drift,0.0,0,0,0.2627118644067797
ORD0006702,2026-02-05,2026-02-05 18:25:00,35,CUST006625,True,0,0,COD,204.14,grocery,PIN0014,False,DEV002071,18,pre_drift,0.0,0,1,0.3053435114503817
ORD0006825,2026-02-05,2026-02-05 18:33:00,35,CUST012018,False,34,3,Prepaid,934.21,mobile_accessories,PIN0002,False,DEV001458,18,pre_drift,0.0,0,0,0.31521739130434784
ORD0006688,2026-02-05,2026-02-05 18:44:00,35,CUST011526,False,29,1,COD,3010.0,electronics,PIN0019,False,DEV001412,18,pre_drift,0.0,0,0,0.234375
ORD0006674,2026-02-05,2026-02-05 18:48:00,35,CUST011420,False,32,3,COD,1005.97,fashion,PIN0015,True,DEV005053,18,pre_drift,0.0,0,0,0.20535714285714285
ORD0006831,2026-02-05,2026-02-05 19:09:00,35,CUST012076,True,0,0,COD,189.45,grocery,PIN0049,False,DEV004357,19,pre_drift,0.0,0,0,0.22429906542056074
ORD0006694,2026-02-05,2026-02-05 19:18:00,35,CUST013773,True,0,0,COD,531.97,mobile_accessories,PIN0044,True,DEV002975,19,pre_drift,0.0,0,0,0.24369747899159663
ORD0006808,2026-02-05,2026-02-05 19:22:00,35,CUST012576,False,1,1,Prepaid,1904.58,electronics,PIN0021,True,DEV008282,19,pre_drift,0.0,0,0,0.29523809523809524
ORD0006721,2026-02-05,2026-02-05 19:26:00,35,CUST011386,False,35,2,COD,578.16,mobile_accessories,PIN0047,False,DEV000944,19,pre_drift,0.0,0,0,0.31896551724137934
ORD0006801,2026-02-05,2026-02-05 19:27:00,35,CUST013825,True,0,0,COD,409.69,mobile_accessories,PIN0004,False,DEV006457,19,pre_drift,0.0,0,1,0.3359375
ORD0006683,2026-02-05,2026-02-05 19:34:00,35,CUST007770,False,34,1,COD,3060.25,electronics,PIN0019,True,DEV007859,19,pre_drift,0.0,0,0,0.23255813953488372
ORD0006698,2026-02-05,2026-02-05 19:36:00,35,CUST011471,True,0,0,COD,1185.35,fashion,PIN0008,False,DEV004656,19,pre_drift,0.0,0,1,0.22608695652173913
ORD0006647,2026-02-05,2026-02-05 19:42:00,35,CUST011588,True,0,0,Prepaid,213.56,grocery,PIN0005,False,DEV005198,19,pre_drift,0.0,0,0,0.26126126126126126
ORD0006725,2026-02-05,2026-02-05 19:55:00,35,CUST010059,True,0,0,COD,262.02,beauty,PIN0003,True,DEV008772,19,pre_drift,0.0,0,0,0.32142857142857145
ORD0006684,2026-02-05,2026-02-05 20:05:00,35,CUST012536,True,0,0,COD,2921.59,electronics,PIN0003,True,DEV002621,20,pre_drift,0.0,0,1,0.3185840707964602
ORD0006766,2026-02-05,2026-02-05 20:16:00,35,CUST003223,True,0,0,COD,255.97,fashion,PIN0039,True,DEV000064,20,pre_drift,0.0,0,0,0.24193548387096775
ORD0006773,2026-02-05,2026-02-05 20:22:00,35,CUST002177,True,0,0,COD,2187.4,electronics,PIN0003,False,DEV004558,20,pre_drift,0.0,0,1,0.32456140350877194
ORD0006753,2026-02-05,2026-02-05 20:25:00,35,CUST012506,True,0,0,Prepaid,876.99,fashion,PIN0046,True,DEV004004,20,pre_drift,0.0,0,0,0.26548672566371684
ORD0006794,2026-02-05,2026-02-05 20:25:00,35,CUST006300,False,29,3,COD,1785.69,fashion,PIN0035,False,DEV003167,20,pre_drift,0.0,0,0,0.19540229885057472
ORD0006745,2026-02-05,2026-02-05 20:34:00,35,CUST004796,True,0,0,COD,753.59,beauty,PIN0028,True,DEV006584,20,pre_drift,0.0,0,0,0.2169811320754717
ORD0006786,2026-02-05,2026-02-05 20:46:00,35,CUST013689,True,0,0,COD,610.27,mobile_accessories,PIN0016,True,DEV002978,20,pre_drift,0.0,0,0,0.2
ORD0006807,2026-02-05,2026-02-05 21:03:00,35,CUST013166,True,0,0,COD,1602.42,fashion,PIN0021,False,DEV004162,21,pre_drift,0.0,0,0,0.29245283018867924
ORD0006704,2026-02-05,2026-02-05 21:17:00,35,CUST003784,True,0,0,COD,150.0,grocery,PIN0031,False,DEV001201,21,pre_drift,0.0,0,0,0.26229508196721313
ORD0006709,2026-02-05,2026-02-05 21:23:00,35,CUST005691,True,0,0,COD,784.25,beauty,PIN0032,False,DEV002552,21,pre_drift,0.0,0,1,0.25203252032520324
ORD0006834,2026-02-05,2026-02-05 22:04:00,35,CUST004469,True,0,0,COD,875.6,home,PIN0038,False,DEV008625,22,pre_drift,0.0,0,0,0.24427480916030533
ORD0006642,2026-02-05,2026-02-05 22:06:00,35,CUST000570,True,0,0,COD,1714.66,home,PIN0037,False,DEV001097,22,pre_drift,0.0,0,0,0.2631578947368421
ORD0006748,2026-02-05,2026-02-05 22:07:00,35,CUST002141,True,0,0,COD,769.08,beauty,PIN0053,False,DEV003407,22,pre_drift,0.0,0,0,0.2727272727272727
ORD0006713,2026-02-05,2026-02-05 22:13:00,35,CUST012519,True,0,0,COD,463.11,grocery,PIN0001,True,DEV004555,22,pre_drift,0.0,0,0,0.29365079365079366
ORD0006738,2026-02-05,2026-02-05 22:52:00,35,CUST003858,True,0,0,COD,1767.73,home,PIN0007,True,DEV001869,22,pre_drift,0.0,0,0,0.3008130081300813
ORD0006690,2026-02-05,2026-02-05 22:55:00,35,CUST009463,True,0,0,COD,2385.52,electronics,PIN0022,True,DEV005521,22,pre_drift,0.0,0,0,0.2767857142857143
ORD0006724,2026-02-05,2026-02-05 22:58:00,35,CUST008059,True,0,0,COD,411.77,grocery,PIN0047,False,DEV003590,22,pre_drift,0.0,0,0,0.3162393162393162
ORD0006729,2026-02-05,2026-02-05 23:29:00,35,CUST004287,False,5,1,COD,757.1,home,PIN0013,False,DEV001974,23,pre_drift,0.0,0,0,0.26851851851851855
ORD0006818,2026-02-05,2026-02-05 23:39:00,35,CUST005149,True,0,0,COD,414.51,mobile_accessories,PIN0042,False,DEV008176,23,pre_drift,0.0,0,0,0.18095238095238095
ORD0006716,2026-02-05,2026-02-05 23:48:00,35,CUST001893,False,13,1,COD,252.95,mobile_accessories,PIN0009,False,DEV002873,23,pre_drift,0.0,0,1,0.23076923076923078
ORD0006764,2026-02-05,2026-02-05 23:51:00,35,CUST009923,False,19,1,COD,1015.23,beauty,PIN0052,True,DEV006848,23,pre_drift,0.0,0,1,0.23148148148148148
ORD0006829,2026-02-05,2026-02-05 23:52:00,35,CUST008870,True,0,0,COD,1385.74,home,PIN0003,False,DEV007540,23,pre_drift,0.0,0,0,0.33043478260869563
ORD0006828,2026-02-05,2026-02-05 23:52:00,35,CUST012808,True,0,0,COD,426.71,home,PIN0022,False,DEV002627,23,pre_drift,0.0,0,0,0.2743362831858407
ORD0006836,2026-02-05,2026-02-05 23:53:00,35,CUST013875,True,0,0,COD,633.85,fashion,PIN0035,False,DEV005702,23,pre_drift,0.0,0,0,0.19318181818181818
ORD0006992,2026-02-06,2026-02-06 00:07:00,36,CUST000801,True,0,0,COD,1726.67,home,PIN0033,True,DEV000870,0,pre_drift,0.0,1,1,0.14545454545454545
ORD0006898,2026-02-06,2026-02-06 00:09:00,36,CUST001371,True,0,0,COD,1882.98,electronics,PIN0030,False,DEV008463,0,pre_drift,0.0,0,0,0.22627737226277372
ORD0006979,2026-02-06,2026-02-06 00:32:00,36,CUST001875,False,27,1,COD,849.32,mobile_accessories,PIN0048,False,DEV001952,0,pre_drift,0.0,0,0,0.2605042016806723
ORD0007008,2026-02-06,2026-02-06 00:44:00,36,CUST000719,True,0,0,COD,606.14,beauty,PIN0020,False,DEV005311,0,pre_drift,0.0,0,0,0.27419354838709675
ORD0007002,2026-02-06,2026-02-06 00:51:00,36,CUST004382,False,23,1,COD,594.17,grocery,PIN0031,True,DEV001468,0,pre_drift,0.0,0,0,0.2601626016260163
ORD0007024,2026-02-06,2026-02-06 00:58:00,36,CUST013583,False,24,1,COD,1363.15,home,PIN0024,False,DEV000732,0,pre_drift,0.0,0,0,0.23423423423423423
ORD0006912,2026-02-06,2026-02-06 01:01:00,36,CUST011373,False,12,1,Prepaid,333.23,beauty,PIN0026,False,DEV004039,1,pre_drift,0.0,0,0,0.18095238095238095
ORD0006881,2026-02-06,2026-02-06 01:06:00,36,CUST012737,False,19,1,COD,202.8,beauty,PIN0034,True,DEV006750,1,pre_drift,0.0,0,0,0.31746031746031744
ORD0006961,2026-02-06,2026-02-06 01:06:00,36,CUST013396,False,7,1,COD,808.83,fashion,PIN0015,False,DEV008849,1,pre_drift,0.0,0,0,0.20353982300884957
ORD0006996,2026-02-06,2026-02-06 01:06:00,36,CUST011082,True,0,0,COD,540.18,grocery,PIN0008,True,DEV004335,1,pre_drift,0.0,0,0,0.23275862068965517
ORD0006903,2026-02-06,2026-02-06 01:14:00,36,CUST001707,False,22,2,COD,177.8,mobile_accessories,PIN0055,False,DEV002537,1,pre_drift,0.0,0,0,0.26744186046511625
ORD0006964,2026-02-06,2026-02-06 01:16:00,36,CUST009130,False,16,2,COD,1609.61,home,PIN0023,True,DEV002575,1,pre_drift,0.0,0,0,0.22123893805309736
ORD0006954,2026-02-06,2026-02-06 01:24:00,36,CUST004829,True,0,0,COD,1546.84,grocery,PIN0007,False,DEV007386,1,pre_drift,0.0,0,0,0.29838709677419356
ORD0007003,2026-02-06,2026-02-06 01:24:00,36,CUST004444,True,0,0,Prepaid,2141.46,electronics,PIN0035,False,DEV007216,1,pre_drift,0.0,0,0,0.19101123595505617
ORD0006952,2026-02-06,2026-02-06 01:26:00,36,CUST003589,True,0,0,Prepaid,3476.9,electronics,PIN0044,False,DEV000991,1,pre_drift,0.0,0,1,0.24166666666666667
ORD0007013,2026-02-06,2026-02-06 01:26:00,36,CUST004248,False,13,2,COD,1480.61,beauty,PIN0018,True,DEV003304,1,pre_drift,0.0,0,0,0.28431372549019607
ORD0006955,2026-02-06,2026-02-06 01:35:00,36,CUST006110,True,0,0,COD,1106.61,mobile_accessories,PIN0007,True,DEV008176,1,pre_drift,0.0,1,1,0.296
ORD0006999,2026-02-06,2026-02-06 01:36:00,36,CUST013544,True,0,0,COD,427.97,beauty,PIN0012,False,DEV002251,1,pre_drift,0.0,0,0,0.22935779816513763
ORD0007020,2026-02-06,2026-02-06 01:37:00,36,CUST003178,True,0,0,COD,1876.93,electronics,PIN0052,False,DEV008290,1,pre_drift,0.0,0,1,0.23853211009174313
ORD0006886,2026-02-06,2026-02-06 01:40:00,36,CUST011567,True,0,0,COD,1090.06,mobile_accessories,PIN0057,False,DEV004520,1,pre_drift,0.0,0,1,0.23469387755102042
ORD0006871,2026-02-06,2026-02-06 01:52:00,36,CUST013443,True,0,0,Prepaid,800.56,beauty,PIN0042,False,DEV002823,1,pre_drift,0.0,0,0,0.1792452830188679
ORD0006905,2026-02-06,2026-02-06 01:55:00,36,CUST002823,True,0,0,COD,1150.54,mobile_accessories,PIN0011,True,DEV000226,1,pre_drift,0.0,0,0,0.2828282828282828
ORD0006884,2026-02-06,2026-02-06 02:15:00,36,CUST004492,False,23,3,COD,489.11,fashion,PIN0015,True,DEV006510,2,pre_drift,0.0,0,0,0.20175438596491227
ORD0007010,2026-02-06,2026-02-06 02:20:00,36,CUST005999,True,0,0,COD,670.57,beauty,PIN0026,True,DEV000698,2,pre_drift,0.0,0,0,0.1792452830188679
ORD0006901,2026-02-06,2026-02-06 02:21:00,36,CUST010233,True,0,0,COD,1570.69,home,PIN0004,False,DEV000530,2,pre_drift,0.0,0,1,0.34108527131782945
ORD0006948,2026-02-06,2026-02-06 02:26:00,36,CUST011308,False,29,1,COD,2515.62,electronics,PIN0014,False,DEV006442,2,pre_drift,0.0,0,0,0.3106060606060606
ORD0006895,2026-02-06,2026-02-06 02:27:00,36,CUST003005,True,0,0,COD,1226.75,mobile_accessories,PIN0033,True,DEV008955,2,pre_drift,0.0,0,0,0.15315315315315314
ORD0006902,2026-02-06,2026-02-06 02:29:00,36,CUST005250,True,0,0,COD,757.61,mobile_accessories,PIN0023,False,DEV006670,2,pre_drift,0.0,0,0,0.21929824561403508
ORD0006969,2026-02-06,2026-02-06 02:39:00,36,CUST006689,True,0,0,COD,1145.84,mobile_accessories,PIN0054,False,DEV004798,2,pre_drift,0.0,0,0,0.26126126126126126
ORD0007018,2026-02-06,2026-02-06 02:45:00,36,CUST011569,True,0,0,Prepaid,362.97,grocery,PIN0023,False,DEV007617,2,pre_drift,0.0,0,0,0.21739130434782608
ORD0006951,2026-02-06,2026-02-06 02:46:00,36,CUST009088,True,0,0,COD,1407.79,fashion,PIN0027,False,DEV001920,2,pre_drift,0.0,0,0,0.27927927927927926
ORD0006856,2026-02-06,2026-02-06 02:55:00,36,CUST009167,True,0,0,COD,1344.41,fashion,PIN0057,False,DEV002734,2,pre_drift,0.0,0,0,0.24242424242424243
ORD0006852,2026-02-06,2026-02-06 02:57:00,36,CUST003456,True,0,0,COD,2589.74,electronics,PIN0026,False,DEV004434,2,pre_drift,0.0,0,1,0.17757009345794392
ORD0006936,2026-02-06,2026-02-06 03:12:00,36,CUST009238,True,0,0,COD,150.0,grocery,PIN0039,False,DEV007805,3,pre_drift,0.0,0,1,0.24
ORD0006904,2026-02-06,2026-02-06 03:16:00,36,CUST013779,False,24,1,COD,2206.73,fashion,PIN0006,False,DEV006781,3,pre_drift,0.0,0,0,0.19626168224299065
ORD0006890,2026-02-06,2026-02-06 03:17:00,36,CUST000160,False,25,1,COD,1933.47,electronics,PIN0009,True,DEV007353,3,pre_drift,0.0,0,0,0.23809523809523808
ORD0006883,2026-02-06,2026-02-06 03:23:00,36,CUST010018,True,0,0,COD,1249.6,fashion,PIN0042,False,DEV003945,3,pre_drift,0.0,0,0,0.17757009345794392
ORD0006885,2026-02-06,2026-02-06 03:26:00,36,CUST012159,True,0,0,COD,1256.1,home,PIN0012,True,DEV006980,3,pre_drift,0.0,0,0,0.22727272727272727
ORD0007009,2026-02-06,2026-02-06 03:33:00,36,CUST010739,False,23,2,COD,4943.93,electronics,PIN0018,False,DEV002148,3,pre_drift,0.0,0,0,0.2815533980582524
ORD0006935,2026-02-06,2026-02-06 03:36:00,36,CUST009489,True,0,0,COD,186.14,grocery,PIN0029,True,DEV001397,3,pre_drift,0.0,0,1,0.28440366972477066
ORD0006865,2026-02-06,2026-02-06 03:38:00,36,CUST004502,True,0,0,COD,359.31,grocery,PIN0050,False,DEV006899,3,pre_drift,0.0,0,0,0.24761904761904763
ORD0006894,2026-02-06,2026-02-06 03:39:00,36,CUST013264,True,0,0,COD,595.19,beauty,PIN0006,False,DEV002482,3,pre_drift,0.0,0,1,0.19444444444444445
ORD0006924,2026-02-06,2026-02-06 03:46:00,36,CUST013587,False,10,1,COD,523.1,beauty,PIN0054,False,DEV007989,3,pre_drift,0.0,0,0,0.25892857142857145
ORD0006968,2026-02-06,2026-02-06 03:46:00,36,CUST006991,True,0,0,COD,1666.61,electronics,PIN0059,False,DEV001772,3,pre_drift,0.0,0,0,0.15748031496062992
ORD0006977,2026-02-06,2026-02-06 03:51:00,36,CUST005986,True,0,0,COD,442.06,grocery,PIN0032,False,DEV005078,3,pre_drift,0.0,0,1,0.25806451612903225
ORD0006990,2026-02-06,2026-02-06 03:52:00,36,CUST002478,False,31,1,COD,2853.85,electronics,PIN0053,False,DEV002932,3,pre_drift,0.0,0,0,0.2702702702702703
ORD0006937,2026-02-06,2026-02-06 03:52:00,36,CUST000869,True,0,0,COD,803.33,mobile_accessories,PIN0000,True,DEV007744,3,pre_drift,0.0,0,1,0.23728813559322035
ORD0006934,2026-02-06,2026-02-06 03:56:00,36,CUST013803,True,0,0,COD,346.97,beauty,PIN0055,False,DEV004738,3,pre_drift,0.0,0,0,0.26436781609195403
ORD0006989,2026-02-06,2026-02-06 04:21:00,36,CUST006091,True,0,0,COD,1673.2,mobile_accessories,PIN0057,True,DEV003512,4,pre_drift,0.0,0,1,0.24
ORD0006868,2026-02-06,2026-02-06 04:23:00,36,CUST000764,False,6,1,COD,616.66,mobile_accessories,PIN0003,False,DEV002110,4,pre_drift,0.0,0,0,0.3275862068965517
ORD0006945,2026-02-06,2026-02-06 04:25:00,36,CUST006998,True,0,0,COD,1896.41,fashion,PIN0032,False,DEV005783,4,pre_drift,0.0,0,0,0.264
ORD0006970,2026-02-06,2026-02-06 04:26:00,36,CUST010418,True,0,0,COD,302.6,grocery,PIN0002,False,DEV001994,4,pre_drift,0.0,0,0,0.3118279569892473
ORD0006854,2026-02-06,2026-02-06 04:27:00,36,CUST007211,True,0,0,Prepaid,880.01,mobile_accessories,PIN0004,True,DEV000975,4,pre_drift,0.0,0,0,0.34615384615384615
ORD0006981,2026-02-06,2026-02-06 04:40:00,36,CUST008125,True,0,0,COD,839.62,mobile_accessories,PIN0059,False,DEV000505,4,pre_drift,0.0,0,0,0.15625
ORD0007005,2026-02-06,2026-02-06 04:42:00,36,CUST000811,True,0,0,COD,1669.89,home,PIN0025,False,DEV007166,4,pre_drift,0.0,0,1,0.25833333333333336
ORD0006956,2026-02-06,2026-02-06 04:44:00,36,CUST002675,False,14,2,COD,8899.54,electronics,PIN0036,False,DEV006002,4,pre_drift,0.0,0,1,0.2222222222222222
ORD0007021,2026-02-06,2026-02-06 04:45:00,36,CUST001668,False,29,2,COD,2369.01,home,PIN0045,False,DEV007219,4,pre_drift,0.0,0,0,0.18584070796460178
ORD0006925,2026-02-06,2026-02-06 04:53:00,36,CUST001380,True,0,0,Prepaid,10007.1,electronics,PIN0000,True,DEV006444,4,pre_drift,0.0,0,0,0.24369747899159663
ORD0006872,2026-02-06,2026-02-06 05:21:00,36,CUST006044,True,0,0,COD,2892.94,home,PIN0000,False,DEV006521,5,pre_drift,0.0,0,0,0.24166666666666667
ORD0006941,2026-02-06,2026-02-06 05:29:00,36,CUST002358,False,34,3,COD,182.66,grocery,PIN0055,False,DEV000358,5,pre_drift,0.0,0,0,0.26136363636363635
ORD0006943,2026-02-06,2026-02-06 05:50:00,36,CUST006267,True,0,0,COD,781.18,mobile_accessories,PIN0041,False,DEV000784,5,pre_drift,0.0,0,0,0.3387096774193548
ORD0006874,2026-02-06,2026-02-06 05:51:00,36,CUST012530,True,0,0,COD,378.67,beauty,PIN0046,True,DEV007255,5,pre_drift,0.0,0,0,0.2631578947368421
ORD0006918,2026-02-06,2026-02-06 05:52:00,36,CUST000687,False,35,2,COD,534.14,mobile_accessories,PIN0052,True,DEV007345,5,pre_drift,0.0,0,0,0.24545454545454545
ORD0006862,2026-02-06,2026-02-06 06:02:00,36,CUST008344,True,0,0,COD,666.59,mobile_accessories,PIN0041,True,DEV007984,6,pre_drift,0.0,0,0,0.336
ORD0006946,2026-02-06,2026-02-06 06:21:00,36,CUST004943,True,0,0,COD,1736.98,home,PIN0017,False,DEV005685,6,pre_drift,0.0,0,0,0.24107142857142858
ORD0006950,2026-02-06,2026-02-06 06:27:00,36,CUST002817,True,0,0,COD,376.09,mobile_accessories,PIN0008,False,DEV006526,6,pre_drift,0.0,0,0,0.23076923076923078
ORD0006986,2026-02-06,2026-02-06 06:27:00,36,CUST012493,True,0,0,Prepaid,754.33,beauty,PIN0034,True,DEV002569,6,pre_drift,0.0,0,0,0.31496062992125984
ORD0006980,2026-02-06,2026-02-06 06:43:00,36,CUST012066,False,35,1,COD,834.13,mobile_accessories,PIN0002,False,DEV002836,6,pre_drift,0.0,0,0,0.30851063829787234
ORD0007017,2026-02-06,2026-02-06 07:10:00,36,CUST006088,True,0,0,COD,289.4,grocery,PIN0021,False,DEV006996,7,pre_drift,0.0,0,0,0.2897196261682243
ORD0006963,2026-02-06,2026-02-06 07:12:00,36,CUST010613,True,0,0,COD,2525.66,electronics,PIN0031,False,DEV008815,7,pre_drift,0.0,0,0,0.25806451612903225
ORD0006939,2026-02-06,2026-02-06 07:22:00,36,CUST002559,False,19,2,COD,3284.8,electronics,PIN0041,False,DEV008603,7,pre_drift,0.0,0,0,0.3333333333333333
ORD0006998,2026-02-06,2026-02-06 07:51:00,36,CUST010821,True,0,0,COD,819.39,home,PIN0018,True,DEV000815,7,pre_drift,0.0,0,0,0.27884615384615385
ORD0006953,2026-02-06,2026-02-06 07:52:00,36,CUST005018,True,0,0,Prepaid,1529.29,electronics,PIN0002,False,DEV006904,7,pre_drift,0.0,0,1,0.30526315789473685
ORD0006859,2026-02-06,2026-02-06 08:01:00,36,CUST012381,True,0,0,COD,858.28,fashion,PIN0050,True,DEV003614,8,pre_drift,0.0,0,0,0.24528301886792453
ORD0006933,2026-02-06,2026-02-06 08:06:00,36,CUST010343,True,0,0,COD,351.54,home,PIN0040,False,DEV006598,8,pre_drift,0.0,0,0,0.25217391304347825
ORD0006967,2026-02-06,2026-02-06 08:17:00,36,CUST003407,True,0,0,COD,2441.97,electronics,PIN0040,True,DEV002069,8,pre_drift,0.0,0,0,0.25
ORD0007011,2026-02-06,2026-02-06 08:23:00,36,CUST002154,True,0,0,COD,3367.58,electronics,PIN0007,True,DEV002909,8,pre_drift,0.0,0,0,0.30158730158730157
ORD0006878,2026-02-06,2026-02-06 08:46:00,36,CUST012144,True,0,0,COD,860.51,home,PIN0047,True,DEV004559,8,pre_drift,0.0,0,1,0.3135593220338983
ORD0006916,2026-02-06,2026-02-06 08:47:00,36,CUST008578,True,0,0,COD,400.21,beauty,PIN0034,False,DEV006485,8,pre_drift,0.0,0,1,0.3125
ORD0006971,2026-02-06,2026-02-06 08:50:00,36,CUST012309,False,25,1,COD,537.44,grocery,PIN0056,True,DEV004754,8,pre_drift,0.0,0,0,0.22764227642276422
ORD0006985,2026-02-06,2026-02-06 09:37:00,36,CUST010654,True,0,0,COD,1558.61,electronics,PIN0005,False,DEV006049,9,pre_drift,0.0,0,0,0.25892857142857145
ORD0006867,2026-02-06,2026-02-06 09:38:00,36,CUST011675,False,27,2,COD,1644.76,fashion,PIN0009,True,DEV008671,9,pre_drift,0.0,0,0,0.2358490566037736
ORD0007015,2026-02-06,2026-02-06 09:55:00,36,CUST009869,True,0,0,Prepaid,510.04,home,PIN0005,False,DEV008922,9,pre_drift,0.0,0,0,0.25663716814159293
ORD0006938,2026-02-06,2026-02-06 09:55:00,36,CUST003083,False,8,1,COD,4149.3,home,PIN0031,True,DEV006361,9,pre_drift,0.0,0,0,0.256
ORD0006896,2026-02-06,2026-02-06 10:02:00,36,CUST013840,True,0,0,Prepaid,1826.37,beauty,PIN0027,True,DEV007847,10,pre_drift,0.0,0,0,0.2767857142857143
ORD0006921,2026-02-06,2026-02-06 10:22:00,36,CUST013597,False,24,1,COD,820.57,beauty,PIN0006,True,DEV005285,10,pre_drift,0.0,0,0,0.2018348623853211
ORD0006932,2026-02-06,2026-02-06 10:34:00,36,CUST013242,False,17,1,COD,537.18,mobile_accessories,PIN0047,True,DEV000973,10,pre_drift,0.0,0,1,0.31932773109243695
ORD0006926,2026-02-06,2026-02-06 10:39:00,36,CUST009886,True,0,0,COD,230.51,beauty,PIN0030,False,DEV006487,10,pre_drift,0.0,0,1,0.2246376811594203
ORD0006919,2026-02-06,2026-02-06 10:41:00,36,CUST005178,True,0,0,COD,608.13,beauty,PIN0001,False,DEV005490,10,pre_drift,0.0,0,0,0.29133858267716534
ORD0007022,2026-02-06,2026-02-06 10:48:00,36,CUST009489,False,0,1,COD,1161.09,mobile_accessories,PIN0028,False,DEV005368,10,pre_drift,0.0,0,0,0.21495327102803738
ORD0006983,2026-02-06,2026-02-06 10:57:00,36,CUST011675,False,27,3,COD,888.42,mobile_accessories,PIN0011,False,DEV002841,10,pre_drift,0.0,0,0,0.28
ORD0006984,2026-02-06,2026-02-06 11:03:00,36,CUST012690,True,0,0,COD,385.19,mobile_accessories,PIN0041,False,DEV003665,11,pre_drift,0.0,0,0,0.33070866141732286
ORD0007023,2026-02-06,2026-02-06 11:20:00,36,CUST001036,False,36,2,COD,1395.89,home,PIN0033,False,DEV008418,11,pre_drift,0.0,0,0,0.15178571428571427
ORD0006917,2026-02-06,2026-02-06 11:27:00,36,CUST002423,True,0,0,COD,1616.89,home,PIN0010,True,DEV004792,11,pre_drift,0.0,0,0,0.2087912087912088
